run_id,schema_id,scenario_id,sample_index,terrain_component_id,terrain_type,x_m,y_m,height_m,normal_x,normal_y,normal_z,terrain_mu_query,contact_material_mu,sinkage_m,estimated_friction,scm_sinkage_demo_m,source
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,546,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.700,-0.700,-0.00454,0.09943,0.00943,0.99500,0.6168,0.6168,0.00356,0.6168,0.00356,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,547,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.700,-0.600,-0.00544,0.11889,0.00844,0.99287,0.6161,0.6161,0.00515,0.6161,0.00515,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,548,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.700,-0.500,-0.00623,0.13594,0.00728,0.99069,0.6155,0.6155,0.00706,0.6155,0.00706,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,549,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.700,-0.400,-0.00691,0.15027,0.00599,0.98863,0.6151,0.6151,0.00913,0.6151,0.00913,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,550,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.700,-0.300,-0.00744,0.16165,0.00459,0.98684,0.6147,0.6147,0.01115,0.6147,0.01115,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,551,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.700,-0.200,-0.00783,0.16991,0.00311,0.98546,0.6144,0.6144,0.01286,0.6144,0.01286,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,552,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.700,-0.100,-0.00807,0.17491,0.00157,0.98458,0.6142,0.6142,0.01401,0.6142,0.01401,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,553,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.700,0.000,-0.00815,0.17658,-0.00000,0.98429,0.6142,0.6142,0.01442,0.6142,0.01442,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,554,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.700,0.100,-0.00807,0.17491,-0.00157,0.98458,0.6142,0.6142,0.01401,0.6142,0.01401,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,555,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.700,0.200,-0.00783,0.16991,-0.00311,0.98546,0.6144,0.6144,0.01286,0.6144,0.01286,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,556,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.700,0.300,-0.00744,0.16165,-0.00459,0.98684,0.6147,0.6147,0.01115,0.6147,0.01115,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,557,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.700,0.400,-0.00691,0.15027,-0.00599,0.98863,0.6151,0.6151,0.00913,0.6151,0.00913,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,558,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.700,0.500,-0.00623,0.13594,-0.00728,0.99069,0.6155,0.6155,0.00706,0.6155,0.00706,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,559,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.700,0.600,-0.00544,0.11889,-0.00844,0.99287,0.6161,0.6161,0.00515,0.6161,0.00515,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,560,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.700,0.700,-0.00454,0.09943,-0.00943,0.99500,0.6168,0.6168,0.00356,0.6168,0.00356,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,561,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.700,0.800,-0.00355,0.07792,-0.01024,0.99691,0.6175,0.6175,0.00232,0.6175,0.00232,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,562,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.700,0.900,-0.00249,0.05478,-0.01085,0.99844,0.6182,0.6182,0.00143,0.6182,0.00143,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,563,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.700,1.000,-0.00139,0.03048,-0.01124,0.99947,0.6190,0.6190,0.00083,0.6190,0.00083,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,564,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.700,1.100,-0.00025,0.00552,-0.01140,0.99992,0.6198,0.6198,0.00045,0.6198,0.00045,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,565,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.700,1.200,0.00089,-0.01955,-0.01134,0.99974,0.6194,0.6194,0.00024,0.6194,0.00024,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,566,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.700,1.300,0.00201,-0.04420,-0.01105,0.99896,0.6186,0.6186,0.00012,0.6186,0.00012,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,567,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.700,1.400,0.00309,-0.06791,-0.01053,0.99764,0.6178,0.6178,0.00005,0.6178,0.00005,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,568,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.700,1.500,0.00411,-0.09020,-0.00981,0.99588,0.6171,0.6171,0.00002,0.6171,0.00002,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,569,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.700,1.600,0.00506,-0.11061,-0.00889,0.99382,0.6164,0.6164,0.00001,0.6164,0.00001,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,570,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.700,1.700,0.00590,-0.12875,-0.00781,0.99165,0.6158,0.6158,0.00000,0.6158,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,571,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.700,1.800,0.00663,-0.14431,-0.00657,0.98951,0.6153,0.6153,0.00000,0.6153,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,572,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.700,1.900,0.00722,-0.15702,-0.00522,0.98758,0.6148,0.6148,0.00000,0.6148,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,573,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.700,2.000,0.00768,-0.16667,-0.00377,0.98601,0.6145,0.6145,0.00000,0.6145,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,574,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.600,-2.000,0.02437,-0.16166,0.01197,0.98677,0.6026,0.6026,0.00000,0.6026,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,575,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.600,-1.900,0.02292,-0.15228,0.01657,0.98820,0.6036,0.6036,0.00000,0.6036,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,576,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.600,-1.800,0.02102,-0.13993,0.02087,0.98994,0.6050,0.6050,0.00000,0.6050,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,577,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.600,-1.700,0.01872,-0.12482,0.02478,0.99187,0.6066,0.6066,0.00000,0.6066,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,578,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.600,-1.600,0.01604,-0.10720,0.02822,0.99384,0.6085,0.6085,0.00001,0.6085,0.00001,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,579,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.600,-1.500,0.01306,-0.08740,0.03112,0.99569,0.6107,0.6107,0.00003,0.6107,0.00003,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,580,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.600,-1.400,0.00981,-0.06580,0.03341,0.99727,0.6130,0.6130,0.00007,0.6130,0.00007,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,581,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.600,-1.300,0.00638,-0.04282,0.03503,0.99847,0.6154,0.6154,0.00015,0.6154,0.00015,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,582,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.600,-1.200,0.00282,-0.01893,0.03596,0.99917,0.6180,0.6180,0.00030,0.6180,0.00030,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,583,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.600,-1.100,-0.00080,0.00535,0.03617,0.99933,0.6194,0.6194,0.00058,0.6194,0.00058,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,584,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.600,-1.000,-0.00440,0.02952,0.03564,0.99893,0.6169,0.6169,0.00106,0.6169,0.00106,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,585,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.600,-0.900,-0.00791,0.05307,0.03440,0.99800,0.6144,0.6144,0.00182,0.6144,0.00182,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,586,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.600,-0.800,-0.01127,0.07550,0.03248,0.99662,0.6120,0.6120,0.00296,0.6120,0.00296,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,587,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.600,-0.700,-0.01441,0.09636,0.02992,0.99490,0.6097,0.6097,0.00455,0.6097,0.00455,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,588,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.600,-0.600,-0.01726,0.11524,0.02677,0.99298,0.6077,0.6077,0.00660,0.6077,0.00660,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,589,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.600,-0.500,-0.01978,0.13179,0.02312,0.99101,0.6059,0.6059,0.00903,0.6059,0.00903,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,590,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.600,-0.400,-0.02191,0.14572,0.01902,0.98914,0.6043,0.6043,0.01168,0.6043,0.01168,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,591,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.600,-0.300,-0.02361,0.15678,0.01458,0.98753,0.6031,0.6031,0.01427,0.6031,0.01427,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,592,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.600,-0.200,-0.02485,0.16481,0.00987,0.98628,0.6022,0.6022,0.01646,0.6022,0.01646,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,593,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.600,-0.100,-0.02561,0.16968,0.00498,0.98549,0.6017,0.6017,0.01793,0.6017,0.01793,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,594,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.600,0.000,-0.02586,0.17131,-0.00000,0.98522,0.6015,0.6015,0.01845,0.6015,0.01845,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,595,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.600,0.100,-0.02561,0.16968,-0.00498,0.98549,0.6017,0.6017,0.01793,0.6017,0.01793,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,596,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.600,0.200,-0.02485,0.16481,-0.00987,0.98628,0.6022,0.6022,0.01646,0.6022,0.01646,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,597,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.600,0.300,-0.02361,0.15678,-0.01458,0.98753,0.6031,0.6031,0.01427,0.6031,0.01427,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,598,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.600,0.400,-0.02191,0.14572,-0.01902,0.98914,0.6043,0.6043,0.01168,0.6043,0.01168,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,599,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.600,0.500,-0.01978,0.13179,-0.02312,0.99101,0.6059,0.6059,0.00903,0.6059,0.00903,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,600,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.600,0.600,-0.01726,0.11524,-0.02677,0.99298,0.6077,0.6077,0.00660,0.6077,0.00660,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,601,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.600,0.700,-0.01441,0.09636,-0.02992,0.99490,0.6097,0.6097,0.00455,0.6097,0.00455,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,602,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.600,0.800,-0.01127,0.07550,-0.03248,0.99662,0.6120,0.6120,0.00296,0.6120,0.00296,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,603,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.600,0.900,-0.00791,0.05307,-0.03440,0.99800,0.6144,0.6144,0.00182,0.6144,0.00182,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,604,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.600,1.000,-0.00440,0.02952,-0.03564,0.99893,0.6169,0.6169,0.00106,0.6169,0.00106,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,605,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.600,1.100,-0.00080,0.00535,-0.03617,0.99933,0.6194,0.6194,0.00058,0.6194,0.00058,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,606,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.600,1.200,0.00282,-0.01893,-0.03596,0.99917,0.6180,0.6180,0.00030,0.6180,0.00030,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,607,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.600,1.300,0.00638,-0.04282,-0.03503,0.99847,0.6154,0.6154,0.00015,0.6154,0.00015,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,608,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.600,1.400,0.00981,-0.06580,-0.03341,0.99727,0.6130,0.6130,0.00007,0.6130,0.00007,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,609,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.600,1.500,0.01306,-0.08740,-0.03112,0.99569,0.6107,0.6107,0.00003,0.6107,0.00003,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,610,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.600,1.600,0.01604,-0.10720,-0.02822,0.99384,0.6085,0.6085,0.00001,0.6085,0.00001,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,611,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.600,1.700,0.01872,-0.12482,-0.02478,0.99187,0.6066,0.6066,0.00000,0.6066,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,612,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.600,1.800,0.02102,-0.13993,-0.02087,0.98994,0.6050,0.6050,0.00000,0.6050,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,613,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.600,1.900,0.02292,-0.15228,-0.01657,0.98820,0.6036,0.6036,0.00000,0.6036,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,614,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.600,2.000,0.02437,-0.16166,-0.01197,0.98677,0.6026,0.6026,0.00000,0.6026,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,615,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.500,-2.000,0.04027,-0.15153,0.01981,0.98825,0.5912,0.5912,0.00000,0.5912,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,616,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.500,-1.900,0.03788,-0.14269,0.02742,0.98939,0.5929,0.5929,0.00000,0.5929,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,617,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.500,-1.800,0.03474,-0.13107,0.03452,0.99077,0.5952,0.5952,0.00000,0.5952,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,618,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.500,-1.700,0.03093,-0.11687,0.04097,0.99230,0.5979,0.5979,0.00001,0.5979,0.00001,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,619,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.500,-1.600,0.02651,-0.10033,0.04664,0.99386,0.6011,0.6011,0.00002,0.6011,0.00002,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,620,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-1.500,-1.500,0.02158,-0.08177,0.05141,0.99532,0.6046,0.6046,0.00004,0.6046,0.00004,fallback_pychrono_unavailable
